,episode_number,Episode_title,description,Episode_runtime,Released_on
89,990,The Traffic Police,In their hurry to ensure that they reach the dockyard in time with the boxes a few traffic rules are broken and the traffic police catches them. We see a desperate Jethalal dealing with the traffic police and trying to convince them so that he can reach his destination on time..,20 mins,07 Mar 2013
90,991,Out Of Fuel!,"Although they are able to sort things out with the traffic police Jethalal, Nattu Kaka and Bagha face several problems on their way to the dock. A new misfortune strikes as this time they run out of fuel fand their vehicle stops en route much to the disappointent of all.",21 mins,07 Mar 2013
91,992,The Boxes,"Desperate times call for desperate measures and Jethalal wants to get rid of the boxes as soon as possible. However, he fails to find a prospective buyer for the clothes. Then, he gets a call from Sundar, who wants to know if the boxes have been sold. Is there a ray of hope for Jethalal?",20 mins,08 Mar 2013
92,993,The Gada Boutique,"Meanwhile Jethalal gets a call from Babita. She informs him about a prospective buyer for the clothes. In a desperate attempt to sell the clothes, Jethalal turns his electronics shop into a boutique.",20 mins,08 Mar 2013
93,994,Tony TV,"The head of Tony TV, Chingchuli gets shocked to see Jethalal's electronics shop as female outfits were scattered all around in the shop, especially on the brand new LED and LCD television. Jethalal finally convinces the head of Tony TV not to cancel the dealership as highest number of Tony Television gets sold from his shop.Jethalal and Daya invite Mr. Chingchuli and his wife to play Garba with them and he agrees to come. Will Chingchuli arrive in Gokuldham society?",18 mins,09 Mar 2013
94,995,The Chinese Navratri,"All the members of Gokuldham society are eagerly waiting for Mr. and Mrs. Chingchuli. As they arrive, Gokuldham colony welcomes them with a bouquet of flowers. The Gokuldham members worship Goddess and later enjoy the festival of Navaratri by playing Garba with Mr. and Mrs. Chingchuli. Later, Taarak decides to write book on Jethalal’s life as trouble knocks his door daily. A romantic moment takes place between Daya and Jethalal. Will Bapu Ji punish Jethalal?",19 mins,09 Mar 2013
95,996,The Never Ending Problem,"Bapu Ji fumes in anger as Jethalal had twisted his hand assuming him as Daya.  Sundar calls Jethalal and also reveals him that he is sending gifts for Tapu, Daya and Bapu Ji too. Irritated, Jethalal shares his problem with Taarak and also requests him to solve his never ending problems. Babita introduces Iyer’s brother-in-law Dibakar to Jethalal. Will Taarak solve Jethalal’s never ending problems?",19 mins,10 Mar 2013
96,997,Somebody Save Jethalal!,"Iyer gets extremely happy as his brother-in-law Montu has send a rocking gift for him. Sundar again tries to fool and irritate Jethalal, but he avoids him. Jethalal shares his problem with Bagha and Nattu Kaka in a unique way. Nattu Kaka comes up with several useless ideas and Jethalal gets angry. Jethalal finds a rocking way to solve his biggest problem. Will Dukhmanjan Maharaj solve Jethalal’s never ending problem? Will Jethalal be able to get rid of Sundar?",19 mins,10 Mar 2013
97,998,A Bizarre Solution,"Jethalal gets excited as Dhukhmanjan Maharaj reveals Jethalal that the only and the permanent solution to get rid of his Brother-in-law Sundar is Saala Shanti Hawan and also tells him to reach temple next day at 8am sharp. Later in Gada electronics shop, Jethalal orders delicious items for Bagha and Nattu Kaka and also decides to conduct Hawan for Bagha, Nattu Kaka and Bhide. Will Jethalal reach on time? Will Dhukmanjan solve Jethalal's never ending problem?",19 mins,11 Mar 2013
98,999,Make Way For A New Problem,Jethalal finally reaches the temple to meet Dukhmanjan Maharaj. Jethalal gets a huge shock as he comes to know that Dukhmanjan Maharaj has left for the day. Jethalal spots Dukhmanjan Maharaj in the temple and the auspicious Saala Shanti Hawan finally begins in the temple. Taarak gets a huge shock as he spots Daya and Anjali proceeding towards the temple. What will happen when Daya will come to know that he has organized a hawan to get rid of Sundar?,18 mins,11 Mar 2013
99,1000,Natu Kaka's Unique Way To Convince Jethalal To Increase His Salary,"Dhukhmanjan Maharaj reveals Jethalal that the puja that he has organized to get rid of his brother-in-law is successfully completed and also assures him that henceforth, Sundar will never ever create trouble for him, but a major trouble takes place as Daya and Anjali come to know about Jethalal's Sala Shati Hawan and Sundar too arrives with her sister. Natu Kaka tries unique ways to convince Jethalal to increase his salary. Will Jethalal increase Natu Kaka's salary?",19 mins,06 Nov 2012
