,episode_number,Episode_title,description,Episode_runtime,Released_on
87,3088,Mahila Mandal's Republic Day Surprise,The ladies inform everyone in the society that they aren't allowed to step out of their homes. They decide to do something remarkable on this Republic Day. Jethalal is curious about what the Mahila Mandal is planning. Everyone gathers and is surprised to see an elaborate rangoli.,20 mins,26 Jan 2021
88,3089,Tempo Stuck In Gokuldham Society,"Everyone congratulates and compliments each other for on the 72nd Republic Day of India. In Gokuldham society, a mysterious tempo without a driver is parked, and everyone wonders who has called for it. The Republic Day celebration is put on hold due to the tempo that is stuck in the society.",20 mins,27 Jan 2021
89,3090,Bapuji's Intervention,"Everyone argues over the unaddressed tempo in the Gokuldham Society. Bapuji intervenes and asks them to come up with a solution rather than arguing with each other. Later, everyone celebrates the republic day together.",21 mins,28 Jan 2021
90,3091,Babita Finds Iyer's Letter,"Jethalal has a heartfelt conversation with his grandfather. Later, he revisits memories of the Republic Day celebration and decides to call Babitaji to appreciate Mahila Mandal’s efforts for the preparations. Soon, Babitaji arrives with a letter in Gujarati and wants help with the translation as it was found in Iyer’s book.",19 mins,29 Jan 2021
91,3092,Jethalal Reads Letter To Babitaji,"Jethalal reads the letter to Babitaji that she found in Iyer's book. It was a love letter that he translates completely for Babitaji. Later, Jethalal's fear comes true, when Sundar arrives at his home and starts dancing.",21 mins,01 Feb 2021
92,3093,Sundar Brings Daya's Letter,"Jethalal and his family are worried about Daya and question Sundar about her whereabouts and when she would come back. Sundar knew that he would be bombarded by these questions so he brings a letter written by Daya for them. Later, Jethalal plans to book Sundar's tickets so he can get rid of his brother-in-law as soon as possible.",20 mins,02 Feb 2021
93,3094,The Client Who Owes Jethalal Rs,"After Jethalal sends Bagha to collect the pending payment, he comes back with Rs. 100 only. This irritates Jethalal, and they call all the customers who have to pay money to Gada Electronics. Later, Jethalal shares his worries with everyone about the client who owes him fifty lakh rupees.",21 mins,03 Feb 2021
94,3095,Iyer Needs 100 Tabs,"All the men of the Gokuldham Society sit and enjoy soda drink while talking about the English language. Later, Iyer informs Babita that he needs 100 tabs for his office. Babita suggests giving the order to Jethalal. Jethalal ensures he will deliver Iyer's request of the tabs by the evening.",20 mins,04 Feb 2021
95,3096,Pending Bills,Jethalal goes to his shop and finds Bagha to place the order for Babaji. Jethalal is told that he needs to clear the pending bills of the company to make new orders.,20 mins,05 Feb 2021
96,3097,Bad News For Babitaji,"Jethalal cannot make the order for Iyer's tabs, as he can't pay the company it's pending dues. Later, Jethalal and Bagha plan to procure the pending payments from his clients. However, he fears he will have to call Babita ji and give her the bad news.",21 mins,08 Feb 2021
97,3098,Jethalal Unable To Get The Order,"Babitaji and Iyer arrive at Jethalal’s shop and ask him for the tabs. Jethalal tells them he will need more time for the delivery. Later, Jethalal requests the company to deliver the tabs, but they deny all his requests.",20 mins,09 Feb 2021
98,3099,Babitaji Angry At Jethalal,Jethalal narrates the situation to Mehta Sahab who advises him to tell Iyer and Babita the truth about their order. Jethalal arrives at Babitaji’s house and tells the truth. Babita is shocked to know that Jethalal couldn’t arrange for her order.,20 mins,10 Feb 2021
99,3100,Jethalal And Mehta Sahab Plan For Vasooli,"Jethalal gets extremely upset as Babitaji gets angry at him and ignores him. Jethalal thinks of going to the client's office, and say that he is corona positive but Mehta tells him that this plan will have severe consequences. Jethalal and Mehta are planning to do something in a way that the client gets caught.",21 mins,11 Feb 2021
